,city,year,population
8477,Parmakan,1997,0
8478,Parmakan,1998,0
8479,Parmakan,1999,0
8480,Parmakan,2000,0
8481,Parmakan,2001,0
8482,Parmakan,2002,0
8483,Parmakan,2003,0
8484,Parmakan,2004,0
8485,Parmakan,2005,0
8486,Parmakan,2006,0
8487,Parmakan,2007,0
8488,Parmakan,2008,0
8489,Parmakan,2009,0
8490,Parmakan,2010,0
8491,Parmakan,2011,0
8492,Parmakan,2012,0
8493,Parmakan,2013,0
8494,Parmakan,2014,0
8495,Parmakan,2015,0
8496,Parmakan,2016,0
8497,Parmakan,2017,0
8498,Parmakan,2018,0
8499,Parmakan,2019,0
8500,Jumpal,1970,0
8501,Jumpal,1971,0
8502,Jumpal,1972,0
8503,Jumpal,1973,0
8504,Jumpal,1974,0
8505,Jumpal,1975,0
8506,Jumpal,1976,0
8507,Jumpal,1977,0
8508,Jumpal,1978,0
8509,Jumpal,1979,0
8510,Jumpal,1980,0
8511,Jumpal,1981,0
8512,Jumpal,1982,0
8513,Jumpal,1983,0
8514,Jumpal,1984,0
8515,Jumpal,1985,0
8516,Jumpal,1986,0
8517,Jumpal,1987,0
8518,Jumpal,1988,0
8519,Jumpal,1989,0
8520,Jumpal,1990,0
8521,Jumpal,1991,0
8522,Jumpal,1992,0
8523,Jumpal,1993,0
8524,Jumpal,1994,0
8525,Jumpal,1995,0
8526,Jumpal,1996,0
8527,Jumpal,1997,0
8528,Jumpal,1998,0
8529,Jumpal,1999,0
8530,Jumpal,2000,0
8531,Jumpal,2001,0
8532,Jumpal,2002,0
8533,Jumpal,2003,0
8534,Jumpal,2004,0
8535,Jumpal,2005,0
8536,Jumpal,2006,0
8537,Jumpal,2007,0
8538,Jumpal,2008,0
8539,Jumpal,2009,0
8540,Jumpal,2010,0
8541,Jumpal,2011,0
8542,Jumpal,2012,0
8543,Jumpal,2013,0
8544,Jumpal,2014,0
8545,Jumpal,2015,0
8546,Jumpal,2016,0
8547,Jumpal,2017,0
8548,Jumpal,2018,0
8549,Jumpal,2019,0
8550,Kabare district,1970,0
8551,Kabare district,1971,0
8552,Kabare district,1972,0
8553,Kabare district,1973,0
8554,Kabare district,1974,0
8555,Kabare district,1975,0
8556,Kabare district,1976,0
8557,Kabare district,1977,0
8558,Kabare district,1978,0
8559,Kabare district,1979,0
8560,Kabare district,1980,0
8561,Kabare district,1981,0
8562,Kabare district,1982,0
8563,Kabare district,1983,0
8564,Kabare district,1984,0
8565,Kabare district,1985,0
8566,Kabare district,1986,0
8567,Kabare district,1987,0
8568,Kabare district,1988,0
8569,Kabare district,1989,0
8570,Kabare district,1990,0
8571,Kabare district,1991,0
8572,Kabare district,1992,0
8573,Kabare district,1993,0
8574,Kabare district,1994,0
8575,Kabare district,1995,0
8576,Kabare district,1996,0
8577,Kabare district,1997,0
8578,Kabare district,1998,0
8579,Kabare district,1999,0
8580,Kabare district,2000,0
8581,Kabare district,2001,0
8582,Kabare district,2002,0
8583,Kabare district,2003,0
8584,Kabare district,2004,0
8585,Kabare district,2005,0
8586,Kabare district,2006,0
8587,Kabare district,2007,0
8588,Kabare district,2008,0
8589,Kabare district,2009,0
8590,Kabare district,2010,0
8591,Kabare district,2011,0
8592,Kabare district,2012,0
8593,Kabare district,2013,0
8594,Kabare district,2014,0
8595,Kabare district,2015,0
8596,Kabare district,2016,0
8597,Kabare district,2017,0
8598,Kabare district,2018,0
8599,Kabare district,2019,0
8600,Enhlalakahle,1970,0
8601,Enhlalakahle,1971,0
8602,Enhlalakahle,1972,0
8603,Enhlalakahle,1973,0
8604,Enhlalakahle,1974,0
8605,Enhlalakahle,1975,0
8606,Enhlalakahle,1976,0
8607,Enhlalakahle,1977,0
8608,Enhlalakahle,1978,0
8609,Enhlalakahle,1979,0
8610,Enhlalakahle,1980,0
8611,Enhlalakahle,1981,0
8612,Enhlalakahle,1982,0
8613,Enhlalakahle,1983,0
8614,Enhlalakahle,1984,0
8615,Enhlalakahle,1985,0
8616,Enhlalakahle,1986,0
8617,Enhlalakahle,1987,0
8618,Enhlalakahle,1988,0
8619,Enhlalakahle,1989,0
8620,Enhlalakahle,1990,0
8621,Enhlalakahle,1991,0
8622,Enhlalakahle,1992,0
8623,Enhlalakahle,1993,0
8624,Enhlalakahle,1994,0
8625,Enhlalakahle,1995,0
8626,Enhlalakahle,1996,0
8627,Enhlalakahle,1997,0
8628,Enhlalakahle,1998,0
8629,Enhlalakahle,1999,0
8630,Enhlalakahle,2000,0
8631,Enhlalakahle,2001,0
8632,Enhlalakahle,2002,0
8633,Enhlalakahle,2003,0
8634,Enhlalakahle,2004,0
8635,Enhlalakahle,2005,0
8636,Enhlalakahle,2006,0
8637,Enhlalakahle,2007,0
8638,Enhlalakahle,2008,0
8639,Enhlalakahle,2009,0
8640,Enhlalakahle,2010,0
8641,Enhlalakahle,2011,0
8642,Enhlalakahle,2012,0
8643,Enhlalakahle,2013,0
8644,Enhlalakahle,2014,0
8645,Enhlalakahle,2015,0
8646,Enhlalakahle,2016,0
8647,Enhlalakahle,2017,0
8648,Enhlalakahle,2018,0
8649,Enhlalakahle,2019,0
8650,Qilla Abdullah district,1970,0
8651,Qilla Abdullah district,1971,0
8652,Qilla Abdullah district,1972,0
8653,Qilla Abdullah district,1973,0
8654,Qilla Abdullah district,1974,0
8655,Qilla Abdullah district,1975,0
8656,Qilla Abdullah district,1976,0
8657,Qilla Abdullah district,1977,0
8658,Qilla Abdullah district,1978,0
8659,Qilla Abdullah district,1979,0
8660,Qilla Abdullah district,1980,0
8661,Qilla Abdullah district,1981,0
8662,Qilla Abdullah district,1982,0
8663,Qilla Abdullah district,1983,0
8664,Qilla Abdullah district,1984,0
8665,Qilla Abdullah district,1985,0
8666,Qilla Abdullah district,1986,0
8667,Qilla Abdullah district,1987,0
8668,Qilla Abdullah district,1988,0
8669,Qilla Abdullah district,1989,0
8670,Qilla Abdullah district,1990,0
8671,Qilla Abdullah district,1991,0
8672,Qilla Abdullah district,1992,0
8673,Qilla Abdullah district,1993,0
8674,Qilla Abdullah district,1994,0
8675,Qilla Abdullah district,1995,0
8676,Qilla Abdullah district,1996,0
8677,Qilla Abdullah district,1997,0
8678,Qilla Abdullah district,1998,0
8679,Qilla Abdullah district,1999,0
8680,Qilla Abdullah district,2000,0
8681,Qilla Abdullah district,2001,0
8682,Qilla Abdullah district,2002,0
8683,Qilla Abdullah district,2003,0
8684,Qilla Abdullah district,2004,0
8685,Qilla Abdullah district,2005,0
8686,Qilla Abdullah district,2006,0
8687,Qilla Abdullah district,2007,0
8688,Qilla Abdullah district,2008,0
8689,Qilla Abdullah district,2009,0
8690,Qilla Abdullah district,2010,0
8691,Qilla Abdullah district,2011,0
8692,Qilla Abdullah district,2012,0
8693,Qilla Abdullah district,2013,0
8694,Qilla Abdullah district,2014,0
8695,Qilla Abdullah district,2015,0
8696,Qilla Abdullah district,2016,0
8697,Qilla Abdullah district,2017,0
8698,Qilla Abdullah district,2018,0
8699,Qilla Abdullah district,2019,0
8700,Jalezai,1970,0
8701,Jalezai,1971,0
8702,Jalezai,1972,0
8703,Jalezai,1973,0
8704,Jalezai,1974,0
8705,Jalezai,1975,0
8706,Jalezai,1976,0
8707,Jalezai,1977,0
8708,Jalezai,1978,0
8709,Jalezai,1979,0
8710,Jalezai,1980,0
8711,Jalezai,1981,0
8712,Jalezai,1982,0
8713,Jalezai,1983,0
8714,Jalezai,1984,0
8715,Jalezai,1985,0
8716,Jalezai,1986,0
8717,Jalezai,1987,0
8718,Jalezai,1988,0
8719,Jalezai,1989,0
8720,Jalezai,1990,0
8721,Jalezai,1991,0
8722,Jalezai,1992,0
8723,Jalezai,1993,0
8724,Jalezai,1994,0
8725,Jalezai,1995,0
8726,Jalezai,1996,0
8727,Jalezai,1997,0
8728,Jalezai,1998,0
8729,Jalezai,1999,0
8730,Jalezai,2000,0
8731,Jalezai,2001,0
8732,Jalezai,2002,0
8733,Jalezai,2003,0
8734,Jalezai,2004,0
8735,Jalezai,2005,0
8736,Jalezai,2006,0
8737,Jalezai,2007,0
8738,Jalezai,2008,0
8739,Jalezai,2009,0
8740,Jalezai,2010,0
8741,Jalezai,2011,0
8742,Jalezai,2012,0
8743,Jalezai,2013,0
8744,Jalezai,2014,0
8745,Jalezai,2015,0
8746,Jalezai,2016,0
8747,Jalezai,2017,0
8748,Jalezai,2018,0
8749,Jalezai,2019,0
8750,Ukiha,1970,0
8751,Ukiha,1971,0
8752,Ukiha,1972,0
8753,Ukiha,1973,0
8754,Ukiha,1974,0
8755,Ukiha,1975,0
8756,Ukiha,1976,0
8757,Ukiha,1977,0
8758,Ukiha,1978,0
8759,Ukiha,1979,0
8760,Ukiha,1980,0
8761,Ukiha,1981,0
8762,Ukiha,1982,0
8763,Ukiha,1983,0
8764,Ukiha,1984,0
8765,Ukiha,1985,0
8766,Ukiha,1986,0
8767,Ukiha,1987,0
8768,Ukiha,1988,0
8769,Ukiha,1989,0
8770,Ukiha,1990,0
8771,Ukiha,1991,0
8772,Ukiha,1992,0
8773,Ukiha,1993,0
8774,Ukiha,1994,0
8775,Ukiha,1995,0
8776,Ukiha,1996,0
8777,Ukiha,1997,0
8778,Ukiha,1998,0
8779,Ukiha,1999,0
8780,Ukiha,2000,0
8781,Ukiha,2001,0
8782,Ukiha,2002,0
8783,Ukiha,2003,0
8784,Ukiha,2004,0
8785,Ukiha,2005,0
8786,Ukiha,2006,0
8787,Ukiha,2007,0
8788,Ukiha,2008,0
8789,Ukiha,2009,0
8790,Ukiha,2010,0
8791,Ukiha,2011,0
8792,Ukiha,2012,0
8793,Ukiha,2013,0
8794,Ukiha,2014,0
8795,Ukiha,2015,0
8796,Ukiha,2016,0
8797,Ukiha,2017,0
8798,Ukiha,2018,0
8799,Ukiha,2019,0
8800,Oicha,1970,0
8801,Oicha,1971,0
8802,Oicha,1972,0
8803,Oicha,1973,0
8804,Oicha,1974,0
8805,Oicha,1975,0
8806,Oicha,1976,0
8807,Oicha,1977,0
8808,Oicha,1978,0
8809,Oicha,1979,0
8810,Oicha,1980,0
8811,Oicha,1981,0
8812,Oicha,1982,0
8813,Oicha,1983,0
8814,Oicha,1984,0
8815,Oicha,1985,0
8816,Oicha,1986,0
8817,Oicha,1987,0
8818,Oicha,1988,0
8819,Oicha,1989,0
8820,Oicha,1990,0
8821,Oicha,1991,0
8822,Oicha,1992,0
8823,Oicha,1993,0
8824,Oicha,1994,0
8825,Oicha,1995,0
8826,Oicha,1996,0
8827,Oicha,1997,0
8828,Oicha,1998,0
8829,Oicha,1999,0
8830,Oicha,2000,0
8831,Oicha,2001,0
8832,Oicha,2002,0
8833,Oicha,2003,0
8834,Oicha,2004,0
8835,Oicha,2005,0
8836,Oicha,2006,0
8837,Oicha,2007,0
8838,Oicha,2008,0
8839,Oicha,2009,0
8840,Oicha,2010,0
8841,Oicha,2011,0
8842,Oicha,2012,0
8843,Oicha,2013,0
8844,Oicha,2014,0
8845,Oicha,2015,0
8846,Oicha,2016,0
8847,Oicha,2017,0
8848,Oicha,2018,0
8849,Oicha,2019,0
8850,Hareib,1970,0
8851,Hareib,1971,0
8852,Hareib,1972,0
8853,Hareib,1973,0
8854,Hareib,1974,0
8855,Hareib,1975,0
8856,Hareib,1976,0
8857,Hareib,1977,0
8858,Hareib,1978,0
8859,Hareib,1979,0
8860,Hareib,1980,0
8861,Hareib,1981,0
8862,Hareib,1982,0
8863,Hareib,1983,0
8864,Hareib,1984,0
8865,Hareib,1985,0
8866,Hareib,1986,0
8867,Hareib,1987,0
8868,Hareib,1988,0
8869,Hareib,1989,0
8870,Hareib,1990,0
8871,Hareib,1991,0
8872,Hareib,1992,0
8873,Hareib,1993,0
8874,Hareib,1994,0
8875,Hareib,1995,0
8876,Hareib,1996,0
8877,Hareib,1997,0
8878,Hareib,1998,0
8879,Hareib,1999,0
8880,Hareib,2000,0
8881,Hareib,2001,0
8882,Hareib,2002,0
8883,Hareib,2003,0
8884,Hareib,2004,0
8885,Hareib,2005,0
8886,Hareib,2006,0
8887,Hareib,2007,0
8888,Hareib,2008,0
8889,Hareib,2009,0
8890,Hareib,2010,0
8891,Hareib,2011,0
8892,Hareib,2012,0
8893,Hareib,2013,0
8894,Hareib,2014,0
8895,Hareib,2015,0
8896,Hareib,2016,0
8897,Hareib,2017,0
8898,Hareib,2018,0
8899,Hareib,2019,0
8900,Sincelejo district,1970,0
8901,Sincelejo district,1971,0
8902,Sincelejo district,1972,0
8903,Sincelejo district,1973,0
8904,Sincelejo district,1974,0
8905,Sincelejo district,1975,0
8906,Sincelejo district,1976,0
8907,Sincelejo district,1977,0
8908,Sincelejo district,1978,0
8909,Sincelejo district,1979,0
8910,Sincelejo district,1980,0
8911,Sincelejo district,1981,0
8912,Sincelejo district,1982,0
8913,Sincelejo district,1983,0
8914,Sincelejo district,1984,0
8915,Sincelejo district,1985,0
8916,Sincelejo district,1986,0
8917,Sincelejo district,1987,0
8918,Sincelejo district,1988,0
8919,Sincelejo district,1989,0
8920,Sincelejo district,1990,0
8921,Sincelejo district,1991,0
8922,Sincelejo district,1992,0
8923,Sincelejo district,1993,0
8924,Sincelejo district,1994,0
8925,Sincelejo district,1995,0
8926,Sincelejo district,1996,0
8927,Sincelejo district,1997,0
8928,Sincelejo district,1998,0
8929,Sincelejo district,1999,0
8930,Sincelejo district,2000,0
8931,Sincelejo district,2001,0
8932,Sincelejo district,2002,0
8933,Sincelejo district,2003,0
8934,Sincelejo district,2004,0
8935,Sincelejo district,2005,0
8936,Sincelejo district,2006,0
8937,Sincelejo district,2007,0
8938,Sincelejo district,2008,0
8939,Sincelejo district,2009,0
8940,Sincelejo district,2010,0
8941,Sincelejo district,2011,0
8942,Sincelejo district,2012,0
8943,Sincelejo district,2013,0
8944,Sincelejo district,2014,0
8945,Sincelejo district,2015,0
8946,Sincelejo district,2016,0
8947,Sincelejo district,2017,0
8948,Sincelejo district,2018,0
8949,Sincelejo district,2019,0
8950,Shiktaak,1970,0
8951,Shiktaak,1971,0
8952,Shiktaak,1972,0
8953,Shiktaak,1973,0
8954,Shiktaak,1974,0
8955,Shiktaak,1975,0
8956,Shiktaak,1976,0
8957,Shiktaak,1977,0
8958,Shiktaak,1978,0
8959,Shiktaak,1979,0
8960,Shiktaak,1980,0
8961,Shiktaak,1981,0
8962,Shiktaak,1982,0
8963,Shiktaak,1983,0
8964,Shiktaak,1984,0
8965,Shiktaak,1985,0
8966,Shiktaak,1986,0
8967,Shiktaak,1987,0
8968,Shiktaak,1988,0
8969,Shiktaak,1989,0
8970,Shiktaak,1990,0
8971,Shiktaak,1991,0
8972,Shiktaak,1992,0
8973,Shiktaak,1993,0
8974,Shiktaak,1994,0
8975,Shiktaak,1995,0
8976,Shiktaak,1996,0
8977,Shiktaak,1997,0
8978,Shiktaak,1998,0
8979,Shiktaak,1999,0
8980,Shiktaak,2000,0
8981,Shiktaak,2001,0
8982,Shiktaak,2002,0
8983,Shiktaak,2003,0
8984,Shiktaak,2004,0
8985,Shiktaak,2005,0
8986,Shiktaak,2006,0
8987,Shiktaak,2007,0
8988,Shiktaak,2008,0
8989,Shiktaak,2009,0
8990,Shiktaak,2010,0
8991,Shiktaak,2011,0
8992,Shiktaak,2012,0
8993,Shiktaak,2013,0
8994,Shiktaak,2014,0
8995,Shiktaak,2015,0
8996,Shiktaak,2016,0
8997,Shiktaak,2017,0
8998,Shiktaak,2018,0
8999,Shiktaak,2019,0
9000,Islam Kala,1970,0
9001,Islam Kala,1971,0
9002,Islam Kala,1972,0
9003,Islam Kala,1973,0
9004,Islam Kala,1974,0
9005,Islam Kala,1975,0
9006,Islam Kala,1976,0
9007,Islam Kala,1977,0
9008,Islam Kala,1978,0
9009,Islam Kala,1979,0
9010,Islam Kala,1980,0
9011,Islam Kala,1981,0
9012,Islam Kala,1982,0
9013,Islam Kala,1983,0
9014,Islam Kala,1984,0
9015,Islam Kala,1985,0
9016,Islam Kala,1986,0
9017,Islam Kala,1987,0
9018,Islam Kala,1988,0
9019,Islam Kala,1989,0
9020,Islam Kala,1990,0
9021,Islam Kala,1991,0
9022,Islam Kala,1992,0
9023,Islam Kala,1993,0
9024,Islam Kala,1994,0
9025,Islam Kala,1995,0
9026,Islam Kala,1996,0
9027,Islam Kala,1997,0
9028,Islam Kala,1998,0
9029,Islam Kala,1999,0
9030,Islam Kala,2000,0
9031,Islam Kala,2001,0
9032,Islam Kala,2002,0
9033,Islam Kala,2003,0
9034,Islam Kala,2004,0
9035,Islam Kala,2005,0
9036,Islam Kala,2006,0
9037,Islam Kala,2007,0
9038,Islam Kala,2008,0
9039,Islam Kala,2009,0
9040,Islam Kala,2010,0
9041,Islam Kala,2011,0
9042,Islam Kala,2012,0
9043,Islam Kala,2013,0
9044,Islam Kala,2014,0
9045,Islam Kala,2015,0
9046,Islam Kala,2016,0
9047,Islam Kala,2017,0
9048,Islam Kala,2018,0
9049,Islam Kala,2019,0
9050,Pamgarh,1970,0
9051,Pamgarh,1971,0
9052,Pamgarh,1972,0
9053,Pamgarh,1973,0
9054,Pamgarh,1974,0
9055,Pamgarh,1975,0
9056,Pamgarh,1976,0
9057,Pamgarh,1977,0
9058,Pamgarh,1978,0
9059,Pamgarh,1979,0
9060,Pamgarh,1980,0
9061,Pamgarh,1981,0
9062,Pamgarh,1982,0
9063,Pamgarh,1983,0
9064,Pamgarh,1984,0
9065,Pamgarh,1985,0
9066,Pamgarh,1986,0
9067,Pamgarh,1987,0
9068,Pamgarh,1988,0
9069,Pamgarh,1989,0
9070,Pamgarh,1990,0
9071,Pamgarh,1991,0
9072,Pamgarh,1992,0
9073,Pamgarh,1993,0
9074,Pamgarh,1994,0
9075,Pamgarh,1995,0
9076,Pamgarh,1996,0
9077,Pamgarh,1997,0
9078,Pamgarh,1998,0
9079,Pamgarh,1999,0
9080,Pamgarh,2000,0
9081,Pamgarh,2001,0
9082,Pamgarh,2002,0
9083,Pamgarh,2003,0
9084,Pamgarh,2004,0
9085,Pamgarh,2005,0
9086,Pamgarh,2006,0
9087,Pamgarh,2007,0
9088,Pamgarh,2008,0
9089,Pamgarh,2009,0
9090,Pamgarh,2010,0
9091,Pamgarh,2011,0
9092,Pamgarh,2012,0
9093,Pamgarh,2013,0
9094,Pamgarh,2014,0
9095,Pamgarh,2015,0
9096,Pamgarh,2016,0
9097,Pamgarh,2017,0
9098,Pamgarh,2018,0
9099,Pamgarh,2019,0
9100,Ipekyolu district,1970,0
9101,Ipekyolu district,1971,0
9102,Ipekyolu district,1972,0
9103,Ipekyolu district,1973,0
9104,Ipekyolu district,1974,0
9105,Ipekyolu district,1975,0
9106,Ipekyolu district,1976,0
9107,Ipekyolu district,1977,0
9108,Ipekyolu district,1978,0
9109,Ipekyolu district,1979,0
9110,Ipekyolu district,1980,0
9111,Ipekyolu district,1981,0
9112,Ipekyolu district,1982,0
9113,Ipekyolu district,1983,0
9114,Ipekyolu district,1984,0
9115,Ipekyolu district,1985,0
9116,Ipekyolu district,1986,0
9117,Ipekyolu district,1987,0
9118,Ipekyolu district,1988,0
9119,Ipekyolu district,1989,0
9120,Ipekyolu district,1990,0
9121,Ipekyolu district,1991,0
9122,Ipekyolu district,1992,0
9123,Ipekyolu district,1993,0
9124,Ipekyolu district,1994,0
9125,Ipekyolu district,1995,0
9126,Ipekyolu district,1996,0
9127,Ipekyolu district,1997,0
9128,Ipekyolu district,1998,0
9129,Ipekyolu district,1999,0
9130,Ipekyolu district,2000,0
9131,Ipekyolu district,2001,0
9132,Ipekyolu district,2002,0
9133,Ipekyolu district,2003,0
9134,Ipekyolu district,2004,0
9135,Ipekyolu district,2005,0
9136,Ipekyolu district,2006,0
9137,Ipekyolu district,2007,0
9138,Ipekyolu district,2008,0
9139,Ipekyolu district,2009,0
9140,Ipekyolu district,2010,0
9141,Ipekyolu district,2011,0
9142,Ipekyolu district,2012,0
9143,Ipekyolu district,2013,0
9144,Ipekyolu district,2014,0
9145,Ipekyolu district,2015,0
9146,Ipekyolu district,2016,0
9147,Ipekyolu district,2017,0
9148,Ipekyolu district,2018,0
9149,Ipekyolu district,2019,0
9150,Moledji,1970,0
9151,Moledji,1971,0
9152,Moledji,1972,0
9153,Moledji,1973,0
9154,Moledji,1974,0
9155,Moledji,1975,0
9156,Moledji,1976,0
9157,Moledji,1977,0
9158,Moledji,1978,0
9159,Moledji,1979,0
9160,Moledji,1980,0
9161,Moledji,1981,0
9162,Moledji,1982,0
9163,Moledji,1983,0
9164,Moledji,1984,0
9165,Moledji,1985,0
9166,Moledji,1986,0
9167,Moledji,1987,0
9168,Moledji,1988,0
9169,Moledji,1989,0
9170,Moledji,1990,0
9171,Moledji,1991,0
9172,Moledji,1992,0
9173,Moledji,1993,0
9174,Moledji,1994,0
9175,Moledji,1995,0
9176,Moledji,1996,0
9177,Moledji,1997,0
9178,Moledji,1998,0
9179,Moledji,1999,0
9180,Moledji,2000,0
9181,Moledji,2001,0
9182,Moledji,2002,0
9183,Moledji,2003,0
9184,Moledji,2004,0
9185,Moledji,2005,0
9186,Moledji,2006,0
9187,Moledji,2007,0
9188,Moledji,2008,0
9189,Moledji,2009,0
9190,Moledji,2010,0
9191,Moledji,2011,0
9192,Moledji,2012,0
9193,Moledji,2013,0
9194,Moledji,2014,0
9195,Moledji,2015,0
9196,Moledji,2016,0
9197,Moledji,2017,0
9198,Moledji,2018,0
9199,Moledji,2019,0
9200,Kompienbiga,1970,0
9201,Kompienbiga,1971,0
9202,Kompienbiga,1972,0
9203,Kompienbiga,1973,0
9204,Kompienbiga,1974,0
9205,Kompienbiga,1975,0
9206,Kompienbiga,1976,0
9207,Kompienbiga,1977,0
9208,Kompienbiga,1978,0
9209,Kompienbiga,1979,0
9210,Kompienbiga,1980,0
9211,Kompienbiga,1981,0
9212,Kompienbiga,1982,0
9213,Kompienbiga,1983,0
9214,Kompienbiga,1984,0
9215,Kompienbiga,1985,0
9216,Kompienbiga,1986,0
9217,Kompienbiga,1987,0
9218,Kompienbiga,1988,0
9219,Kompienbiga,1989,0
9220,Kompienbiga,1990,0
9221,Kompienbiga,1991,0
9222,Kompienbiga,1992,0
9223,Kompienbiga,1993,0
9224,Kompienbiga,1994,0
9225,Kompienbiga,1995,0
9226,Kompienbiga,1996,0
9227,Kompienbiga,1997,0
9228,Kompienbiga,1998,0
9229,Kompienbiga,1999,0
9230,Kompienbiga,2000,0
9231,Kompienbiga,2001,0
9232,Kompienbiga,2002,0
9233,Kompienbiga,2003,0
9234,Kompienbiga,2004,0
9235,Kompienbiga,2005,0
9236,Kompienbiga,2006,0
9237,Kompienbiga,2007,0
9238,Kompienbiga,2008,0
9239,Kompienbiga,2009,0
9240,Kompienbiga,2010,0
9241,Kompienbiga,2011,0
9242,Kompienbiga,2012,0
9243,Kompienbiga,2013,0
9244,Kompienbiga,2014,0
9245,Kompienbiga,2015,0
9246,Kompienbiga,2016,0
9247,Kompienbiga,2017,0
9248,Kompienbiga,2018,0
9249,Kompienbiga,2019,0
9250,Hubaysh district,1970,0
9251,Hubaysh district,1971,0
9252,Hubaysh district,1972,0
9253,Hubaysh district,1973,0
9254,Hubaysh district,1974,0
9255,Hubaysh district,1975,0
9256,Hubaysh district,1976,0
9257,Hubaysh district,1977,0
9258,Hubaysh district,1978,0
9259,Hubaysh district,1979,0
9260,Hubaysh district,1980,0
9261,Hubaysh district,1981,0
9262,Hubaysh district,1982,0
9263,Hubaysh district,1983,0
9264,Hubaysh district,1984,0
9265,Hubaysh district,1985,0
9266,Hubaysh district,1986,0
9267,Hubaysh district,1987,0
9268,Hubaysh district,1988,0
9269,Hubaysh district,1989,0
9270,Hubaysh district,1990,0
9271,Hubaysh district,1991,0
9272,Hubaysh district,1992,0
9273,Hubaysh district,1993,0
9274,Hubaysh district,1994,0
9275,Hubaysh district,1995,0
9276,Hubaysh district,1996,0
9277,Hubaysh district,1997,0
9278,Hubaysh district,1998,0
9279,Hubaysh district,1999,0
9280,Hubaysh district,2000,0
9281,Hubaysh district,2001,0
9282,Hubaysh district,2002,0
9283,Hubaysh district,2003,0
9284,Hubaysh district,2004,0
9285,Hubaysh district,2005,0
9286,Hubaysh district,2006,0
9287,Hubaysh district,2007,0
9288,Hubaysh district,2008,0
9289,Hubaysh district,2009,0
9290,Hubaysh district,2010,0
9291,Hubaysh district,2011,0
9292,Hubaysh district,2012,0
9293,Hubaysh district,2013,0
9294,Hubaysh district,2014,0
9295,Hubaysh district,2015,0
9296,Hubaysh district,2016,0
9297,Hubaysh district,2017,0
9298,Hubaysh district,2018,0
9299,Hubaysh district,2019,0
9300,Gatta,1970,0
9301,Gatta,1971,0
9302,Gatta,1972,0
9303,Gatta,1973,0
9304,Gatta,1974,0
9305,Gatta,1975,0
9306,Gatta,1976,0
9307,Gatta,1977,0
9308,Gatta,1978,0
9309,Gatta,1979,0
9310,Gatta,1980,0
9311,Gatta,1981,0
9312,Gatta,1982,0
9313,Gatta,1983,0
9314,Gatta,1984,0
9315,Gatta,1985,0
9316,Gatta,1986,0
9317,Gatta,1987,0
9318,Gatta,1988,0
9319,Gatta,1989,0
9320,Gatta,1990,0
9321,Gatta,1991,0
9322,Gatta,1992,0
9323,Gatta,1993,0
9324,Gatta,1994,0
9325,Gatta,1995,0
9326,Gatta,1996,0
9327,Gatta,1997,0
9328,Gatta,1998,0
9329,Gatta,1999,0
9330,Gatta,2000,0
9331,Gatta,2001,0
9332,Gatta,2002,0
9333,Gatta,2003,0
9334,Gatta,2004,0
9335,Gatta,2005,0
9336,Gatta,2006,0
9337,Gatta,2007,0
9338,Gatta,2008,0
9339,Gatta,2009,0
9340,Gatta,2010,0
9341,Gatta,2011,0
9342,Gatta,2012,0
9343,Gatta,2013,0
9344,Gatta,2014,0
9345,Gatta,2015,0
9346,Gatta,2016,0
9347,Gatta,2017,0
9348,Gatta,2018,0
9349,Gatta,2019,0
9350,Jaghatu,1970,0
9351,Jaghatu,1971,0
9352,Jaghatu,1972,0
9353,Jaghatu,1973,0
9354,Jaghatu,1974,0
9355,Jaghatu,1975,0
9356,Jaghatu,1976,0
9357,Jaghatu,1977,0
9358,Jaghatu,1978,0
9359,Jaghatu,1979,0
9360,Jaghatu,1980,0
9361,Jaghatu,1981,0
9362,Jaghatu,1982,0
9363,Jaghatu,1983,0
9364,Jaghatu,1984,0
9365,Jaghatu,1985,0
9366,Jaghatu,1986,0
9367,Jaghatu,1987,0
9368,Jaghatu,1988,0
9369,Jaghatu,1989,0
9370,Jaghatu,1990,0
9371,Jaghatu,1991,0
9372,Jaghatu,1992,0
9373,Jaghatu,1993,0
9374,Jaghatu,1994,0
9375,Jaghatu,1995,0
9376,Jaghatu,1996,0
9377,Jaghatu,1997,0
9378,Jaghatu,1998,0
9379,Jaghatu,1999,0
9380,Jaghatu,2000,0
9381,Jaghatu,2001,0
9382,Jaghatu,2002,0
9383,Jaghatu,2003,0
9384,Jaghatu,2004,0
9385,Jaghatu,2005,0
9386,Jaghatu,2006,0
9387,Jaghatu,2007,0
9388,Jaghatu,2008,0
9389,Jaghatu,2009,0
9390,Jaghatu,2010,0
9391,Jaghatu,2011,0
9392,Jaghatu,2012,0
9393,Jaghatu,2013,0
9394,Jaghatu,2014,0
9395,Jaghatu,2015,0
9396,Jaghatu,2016,0
9397,Jaghatu,2017,0
9398,Jaghatu,2018,0
9399,Jaghatu,2019,0
9400,Subang,1970,0
9401,Subang,1971,0
9402,Subang,1972,0
9403,Subang,1973,0
9404,Subang,1974,0
9405,Subang,1975,0
9406,Subang,1976,0
9407,Subang,1977,0
9408,Subang,1978,0
9409,Subang,1979,0
9410,Subang,1980,0
9411,Subang,1981,0
9412,Subang,1982,0
9413,Subang,1983,0
9414,Subang,1984,0
9415,Subang,1985,0
9416,Subang,1986,0
9417,Subang,1987,0
